date,facility_id,facility_name,facility_type,packaging_type,total_produced,total_returned,total_reused,total_recycled,total_waste,co2_saved,cost_savings,latitude,longitude
2025-08-18,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1310,642,188,454,668,128.4,32.1,51.05,3.7303
2025-08-18,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1159,1083,918,165,76,108.3,270.75,51.05,3.7303
2025-08-19,BR001,Brussels Brewery,Brewery,Glass Bottles,1135,1112,789,323,23,556.0,166.8,50.8503,4.3517
2025-08-19,BR001,Brussels Brewery,Brewery,Aluminum Cans,1308,999,301,698,309,799.2,119.88,50.8503,4.3517
2025-08-19,BR001,Brussels Brewery,Brewery,Plastic Bottles,611,475,124,351,136,142.5,38.0,50.8503,4.3517
2025-08-19,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1400,555,247,308,845,111.0,27.75,50.8503,4.3517
2025-08-19,BR001,Brussels Brewery,Brewery,Wooden Crates,551,531,477,54,20,53.1,132.75,50.8503,4.3517
2025-08-19,BR002,Leuven Brewery,Brewery,Glass Bottles,1303,988,671,317,315,494.0,148.2,50.8798,4.7005
2025-08-19,BR002,Leuven Brewery,Brewery,Aluminum Cans,938,842,195,647,96,673.6,101.04,50.8798,4.7005
2025-08-19,BR002,Leuven Brewery,Brewery,Plastic Bottles,1018,595,193,402,423,178.5,47.6,50.8798,4.7005
2025-08-19,BR002,Leuven Brewery,Brewery,Cardboard Cartons,629,189,48,141,440,37.8,9.45,50.8798,4.7005
2025-08-19,BR002,Leuven Brewery,Brewery,Wooden Crates,1321,1269,1021,248,52,126.9,317.25,50.8798,4.7005
2025-08-19,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2520,2464,2104,360,56,1232.0,369.6,51.2194,4.4025
2025-08-19,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1300,863,268,595,437,690.4,103.56,51.2194,4.4025
2025-08-19,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2379,1587,716,871,792,476.1,126.96,51.2194,4.4025
2025-08-19,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1789,844,277,567,945,168.8,42.2,51.2194,4.4025
2025-08-19,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,2269,2223,1928,295,46,222.3,555.75,51.2194,4.4025
2025-08-19,DC002,Ghent Distribution,Distribution Center,Glass Bottles,2235,1692,1217,475,543,846.0,253.8,51.05,3.7303
2025-08-19,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1854,1661,463,1198,193,1328.8,199.32,51.05,3.7303
2025-08-19,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1287,788,217,571,499,236.4,63.04,51.05,3.7303
2025-08-19,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,2062,412,124,288,1650,82.4,20.6,51.05,3.7303
2025-08-19,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1623,1590,1190,400,33,159.0,397.5,51.05,3.7303
2025-08-20,BR001,Brussels Brewery,Brewery,Glass Bottles,1080,793,485,308,287,396.5,118.95,50.8503,4.3517
2025-08-20,BR001,Brussels Brewery,Brewery,Aluminum Cans,1404,1160,576,584,244,928.0,139.2,50.8503,4.3517
2025-08-20,BR001,Brussels Brewery,Brewery,Plastic Bottles,1265,933,154,779,332,279.9,74.64,50.8503,4.3517
2025-08-20,BR001,Brussels Brewery,Brewery,Cardboard Cartons,847,411,96,315,436,82.2,20.55,50.8503,4.3517
2025-08-20,BR001,Brussels Brewery,Brewery,Wooden Crates,1015,905,682,223,110,90.5,226.25,50.8503,4.3517
2025-08-20,BR002,Leuven Brewery,Brewery,Glass Bottles,1222,1124,894,230,98,562.0,168.6,50.8798,4.7005
2025-08-20,BR002,Leuven Brewery,Brewery,Aluminum Cans,1609,1190,347,843,419,952.0,142.8,50.8798,4.7005
2025-08-20,BR002,Leuven Brewery,Brewery,Plastic Bottles,1225,791,282,509,434,237.3,63.28,50.8798,4.7005
2025-08-20,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1444,747,128,619,697,149.4,37.35,50.8798,4.7005
2025-08-20,BR002,Leuven Brewery,Brewery,Wooden Crates,472,449,311,138,23,44.9,112.25,50.8798,4.7005
2025-08-20,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1687,1425,965,460,262,712.5,213.75,51.2194,4.4025
2025-08-20,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1051,783,172,611,268,626.4,93.96,51.2194,4.4025
2025-08-20,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1297,585,58,527,712,175.5,46.8,51.2194,4.4025
2025-08-20,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,966,373,95,278,593,74.6,18.65,51.2194,4.4025
2025-08-20,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1514,1335,1201,134,179,133.5,333.75,51.2194,4.4025
2025-08-20,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1951,1490,1254,236,461,745.0,223.5,51.05,3.7303
2025-08-20,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,2221,2026,212,1814,195,1620.8,243.12,51.05,3.7303
2025-08-20,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1232,750,195,555,482,225.0,60.0,51.05,3.7303
2025-08-20,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,2026,405,62,343,1621,81.0,20.25,51.05,3.7303
2025-08-20,DC002,Ghent Distribution,Distribution Center,Wooden Crates,2069,2027,1824,203,42,202.7,506.75,51.05,3.7303
2025-08-21,BR001,Brussels Brewery,Brewery,Glass Bottles,821,771,564,207,50,385.5,115.65,50.8503,4.3517
2025-08-21,BR001,Brussels Brewery,Brewery,Aluminum Cans,970,725,339,386,245,580.0,87.0,50.8503,4.3517
2025-08-21,BR001,Brussels Brewery,Brewery,Plastic Bottles,1138,927,223,704,211,278.1,74.16,50.8503,4.3517
2025-08-21,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1036,207,20,187,829,41.4,10.35,50.8503,4.3517
2025-08-21,BR001,Brussels Brewery,Brewery,Wooden Crates,1319,1292,1027,265,27,129.2,323.0,50.8503,4.3517
2025-08-21,BR002,Leuven Brewery,Brewery,Glass Bottles,1353,1174,611,563,179,587.0,176.1,50.8798,4.7005
2025-08-21,BR002,Leuven Brewery,Brewery,Aluminum Cans,439,296,80,216,143,236.8,35.52,50.8798,4.7005
2025-08-21,BR002,Leuven Brewery,Brewery,Plastic Bottles,1639,1017,264,753,622,305.1,81.36,50.8798,4.7005
2025-08-21,BR002,Leuven Brewery,Brewery,Cardboard Cartons,880,260,57,203,620,52.0,13.0,50.8798,4.7005
2025-08-21,BR002,Leuven Brewery,Brewery,Wooden Crates,854,836,689,147,18,83.6,209.0,50.8798,4.7005
2025-08-21,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1345,1225,747,478,120,612.5,183.75,51.2194,4.4025
2025-08-21,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1008,458,113,345,550,366.4,54.96,51.2194,4.4025
2025-08-21,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1539,790,264,526,749,237.0,63.2,51.2194,4.4025
2025-08-21,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,2015,1468,542,926,547,293.6,73.4,51.2194,4.4025
2025-08-21,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,2146,2103,1802,301,43,210.3,525.75,51.2194,4.4025
2025-08-21,DC002,Ghent Distribution,Distribution Center,Glass Bottles,2271,1787,1313,474,484,893.5,268.05,51.05,3.7303
2025-08-21,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1440,1336,645,691,104,1068.8,160.32,51.05,3.7303
2025-08-21,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,978,530,172,358,448,159.0,42.4,51.05,3.7303
2025-08-21,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1808,464,177,287,1344,92.8,23.2,51.05,3.7303
2025-08-21,DC002,Ghent Distribution,Distribution Center,Wooden Crates,2462,2412,1939,473,50,241.2,603.0,51.05,3.7303
2025-08-22,BR001,Brussels Brewery,Brewery,Glass Bottles,730,571,420,151,159,285.5,85.65,50.8503,4.3517
2025-08-22,BR001,Brussels Brewery,Brewery,Aluminum Cans,1246,986,303,683,260,788.8,118.32,50.8503,4.3517
2025-08-22,BR001,Brussels Brewery,Brewery,Plastic Bottles,965,596,168,428,369,178.8,47.68,50.8503,4.3517
2025-08-22,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1034,516,192,324,518,103.2,25.8,50.8503,4.3517
2025-08-22,BR001,Brussels Brewery,Brewery,Wooden Crates,800,681,475,206,119,68.1,170.25,50.8503,4.3517
2025-08-22,BR002,Leuven Brewery,Brewery,Glass Bottles,1414,1165,901,264,249,582.5,174.75,50.8798,4.7005
2025-08-22,BR002,Leuven Brewery,Brewery,Aluminum Cans,888,679,160,519,209,543.2,81.48,50.8798,4.7005
2025-08-22,BR002,Leuven Brewery,Brewery,Plastic Bottles,738,462,123,339,276,138.6,36.96,50.8798,4.7005
2025-08-22,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1604,782,260,522,822,156.4,39.1,50.8798,4.7005
2025-08-22,BR002,Leuven Brewery,Brewery,Wooden Crates,751,689,567,122,62,68.9,172.25,50.8798,4.7005
2025-08-22,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1707,1672,1075,597,35,836.0,250.8,51.2194,4.4025
2025-08-22,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2120,1675,490,1185,445,1340.0,201.0,51.2194,4.4025
2025-08-22,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1189,764,179,585,425,229.2,61.12,51.2194,4.4025
2025-08-22,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1250,513,210,303,737,102.6,25.65,51.2194,4.4025
2025-08-22,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,2117,1812,1208,604,305,181.2,453.0,51.2194,4.4025
2025-08-22,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1263,910,530,380,353,455.0,136.5,51.05,3.7303
2025-08-22,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,2355,1906,303,1603,449,1524.8,228.72,51.05,3.7303
2025-08-22,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1303,742,268,474,561,222.6,59.36,51.05,3.7303
2025-08-22,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1202,530,138,392,672,106.0,26.5,51.05,3.7303
2025-08-22,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1241,1202,974,228,39,120.2,300.5,51.05,3.7303
2025-08-23,BR001,Brussels Brewery,Brewery,Glass Bottles,462,382,259,123,80,191.0,57.3,50.8503,4.3517
2025-08-23,BR001,Brussels Brewery,Brewery,Aluminum Cans,511,497,189,308,14,397.6,59.64,50.8503,4.3517
2025-08-23,BR001,Brussels Brewery,Brewery,Plastic Bottles,893,757,189,568,136,227.1,60.56,50.8503,4.3517
2025-08-23,BR001,Brussels Brewery,Brewery,Cardboard Cartons,621,243,40,203,378,48.6,12.15,50.8503,4.3517
2025-08-23,BR001,Brussels Brewery,Brewery,Wooden Crates,414,359,323,36,55,35.9,89.75,50.8503,4.3517
2025-08-23,BR002,Leuven Brewery,Brewery,Glass Bottles,363,289,257,32,74,144.5,43.35,50.8798,4.7005
2025-08-23,BR002,Leuven Brewery,Brewery,Aluminum Cans,376,235,45,190,141,188.0,28.2,50.8798,4.7005
2025-08-23,BR002,Leuven Brewery,Brewery,Plastic Bottles,333,188,55,133,145,56.4,15.04,50.8798,4.7005
2025-08-23,BR002,Leuven Brewery,Brewery,Cardboard Cartons,952,468,161,307,484,93.6,23.4,50.8798,4.7005
2025-08-23,BR002,Leuven Brewery,Brewery,Wooden Crates,939,852,670,182,87,85.2,213.0,50.8798,4.7005
2025-08-23,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1015,830,505,325,185,415.0,124.5,51.2194,4.4025
2025-08-23,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1141,754,303,451,387,603.2,90.48,51.2194,4.4025
2025-08-23,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,512,213,98,115,299,63.9,17.04,51.2194,4.4025
2025-08-23,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1297,474,105,369,823,94.8,23.7,51.2194,4.4025
2025-08-23,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1393,1365,1228,137,28,136.5,341.25,51.2194,4.4025
2025-08-23,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1066,1025,768,257,41,512.5,153.75,51.05,3.7303
2025-08-23,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1497,1285,164,1121,212,1028.0,154.2,51.05,3.7303
2025-08-23,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,549,300,62,238,249,90.0,24.0,51.05,3.7303
2025-08-23,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1383,722,188,534,661,144.4,36.1,51.05,3.7303
2025-08-23,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1004,983,839,144,21,98.3,245.75,51.05,3.7303
2025-08-24,BR001,Brussels Brewery,Brewery,Glass Bottles,635,484,310,174,151,242.0,72.6,50.8503,4.3517
2025-08-24,BR001,Brussels Brewery,Brewery,Aluminum Cans,893,785,174,611,108,628.0,94.2,50.8503,4.3517
2025-08-24,BR001,Brussels Brewery,Brewery,Plastic Bottles,577,353,78,275,224,105.9,28.24,50.8503,4.3517
2025-08-24,BR001,Brussels Brewery,Brewery,Cardboard Cartons,760,280,82,198,480,56.0,14.0,50.8503,4.3517
2025-08-24,BR001,Brussels Brewery,Brewery,Wooden Crates,845,736,518,218,109,73.6,184.0,50.8503,4.3517
2025-08-24,BR002,Leuven Brewery,Brewery,Glass Bottles,535,470,289,181,65,235.0,70.5,50.8798,4.7005
2025-08-24,BR002,Leuven Brewery,Brewery,Aluminum Cans,759,507,104,403,252,405.6,60.84,50.8798,4.7005
2025-08-24,BR002,Leuven Brewery,Brewery,Plastic Bottles,440,260,102,158,180,78.0,20.8,50.8798,4.7005
2025-08-24,BR002,Leuven Brewery,Brewery,Cardboard Cartons,779,428,97,331,351,85.6,21.4,50.8798,4.7005
2025-08-24,BR002,Leuven Brewery,Brewery,Wooden Crates,541,530,370,160,11,53.0,132.5,50.8798,4.7005
2025-08-24,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,915,876,549,327,39,438.0,131.4,51.2194,4.4025
2025-08-24,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,733,485,109,376,248,388.0,58.2,51.2194,4.4025
2025-08-24,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1279,760,272,488,519,228.0,60.8,51.2194,4.4025
2025-08-24,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1100,513,105,408,587,102.6,25.65,51.2194,4.4025
2025-08-24,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,636,541,383,158,95,54.1,135.25,51.2194,4.4025
2025-08-24,DC002,Ghent Distribution,Distribution Center,Glass Bottles,559,468,317,151,91,234.0,70.2,51.05,3.7303
2025-08-24,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1047,685,223,462,362,548.0,82.2,51.05,3.7303
2025-08-24,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1329,1098,273,825,231,329.4,87.84,51.05,3.7303
2025-08-24,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,941,335,119,216,606,67.0,16.75,51.05,3.7303
2025-08-24,DC002,Ghent Distribution,Distribution Center,Wooden Crates,998,892,773,119,106,89.2,223.0,51.05,3.7303
2025-08-25,BR001,Brussels Brewery,Brewery,Glass Bottles,1347,1048,925,123,299,524.0,157.2,50.8503,4.3517
2025-08-25,BR001,Brussels Brewery,Brewery,Aluminum Cans,474,371,88,283,103,296.8,44.52,50.8503,4.3517
2025-08-25,BR001,Brussels Brewery,Brewery,Plastic Bottles,1282,693,172,521,589,207.9,55.44,50.8503,4.3517
2025-08-25,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1015,545,94,451,470,109.0,27.25,50.8503,4.3517
2025-08-25,BR001,Brussels Brewery,Brewery,Wooden Crates,1095,967,719,248,128,96.7,241.75,50.8503,4.3517
2025-08-25,BR002,Leuven Brewery,Brewery,Glass Bottles,1597,1354,911,443,243,677.0,203.1,50.8798,4.7005
2025-08-25,BR002,Leuven Brewery,Brewery,Aluminum Cans,718,431,112,319,287,344.8,51.72,50.8798,4.7005
2025-08-25,BR002,Leuven Brewery,Brewery,Plastic Bottles,1204,710,168,542,494,213.0,56.8,50.8798,4.7005
2025-08-25,BR002,Leuven Brewery,Brewery,Cardboard Cartons,625,292,114,178,333,58.4,14.6,50.8798,4.7005
2025-08-25,BR002,Leuven Brewery,Brewery,Wooden Crates,1618,1524,1254,270,94,152.4,381.0,50.8798,4.7005
2025-08-25,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1728,1095,720,375,633,547.5,164.25,51.2194,4.4025
2025-08-25,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1628,1384,356,1028,244,1107.2,166.08,51.2194,4.4025
2025-08-25,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1380,726,383,343,654,217.8,58.08,51.2194,4.4025
2025-08-25,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,2022,1176,407,769,846,235.2,58.8,51.2194,4.4025
2025-08-25,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,852,834,481,353,18,83.4,208.5,51.2194,4.4025
2025-08-25,DC002,Ghent Distribution,Distribution Center,Glass Bottles,858,661,431,230,197,330.5,99.15,51.05,3.7303
2025-08-25,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1996,1449,363,1086,547,1159.2,173.88,51.05,3.7303
2025-08-25,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1200,413,139,274,787,123.9,33.04,51.05,3.7303
2025-08-25,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1490,677,311,366,813,135.4,33.85,51.05,3.7303
2025-08-25,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1835,1598,1139,459,237,159.8,399.5,51.05,3.7303
2025-08-26,BR001,Brussels Brewery,Brewery,Glass Bottles,590,343,230,113,247,171.5,51.45,50.8503,4.3517
2025-08-26,BR001,Brussels Brewery,Brewery,Aluminum Cans,975,819,195,624,156,655.2,98.28,50.8503,4.3517
2025-08-26,BR001,Brussels Brewery,Brewery,Plastic Bottles,1037,844,231,613,193,253.2,67.52,50.8503,4.3517
2025-08-26,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1467,608,99,509,859,121.6,30.4,50.8503,4.3517
2025-08-26,BR001,Brussels Brewery,Brewery,Wooden Crates,862,843,507,336,19,84.3,210.75,50.8503,4.3517
2025-08-26,BR002,Leuven Brewery,Brewery,Glass Bottles,738,678,523,155,60,339.0,101.7,50.8798,4.7005
2025-08-26,BR002,Leuven Brewery,Brewery,Aluminum Cans,1357,1202,237,965,155,961.6,144.24,50.8798,4.7005
2025-08-26,BR002,Leuven Brewery,Brewery,Plastic Bottles,868,534,190,344,334,160.2,42.72,50.8798,4.7005
2025-08-26,BR002,Leuven Brewery,Brewery,Cardboard Cartons,824,366,78,288,458,73.2,18.3,50.8798,4.7005
2025-08-26,BR002,Leuven Brewery,Brewery,Wooden Crates,879,624,520,104,255,62.4,156.0,50.8798,4.7005
2025-08-26,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1644,1372,882,490,272,686.0,205.8,51.2194,4.4025
2025-08-26,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2479,2048,605,1443,431,1638.4,245.76,51.2194,4.4025
2025-08-26,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1886,882,94,788,1004,264.6,70.56,51.2194,4.4025
2025-08-26,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1424,408,220,188,1016,81.6,20.4,51.2194,4.4025
2025-08-26,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1463,1433,1173,260,30,143.3,358.25,51.2194,4.4025
2025-08-26,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1151,957,646,311,194,478.5,143.55,51.05,3.7303
2025-08-26,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1690,1464,367,1097,226,1171.2,175.68,51.05,3.7303
2025-08-26,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1562,1027,272,755,535,308.1,82.16,51.05,3.7303
2025-08-26,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1197,711,266,445,486,142.2,35.55,51.05,3.7303
2025-08-26,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1554,1522,1128,394,32,152.2,380.5,51.05,3.7303
2025-08-27,BR001,Brussels Brewery,Brewery,Glass Bottles,1615,1543,1031,512,72,771.5,231.45,50.8503,4.3517
2025-08-27,BR001,Brussels Brewery,Brewery,Aluminum Cans,1053,801,371,430,252,640.8,96.12,50.8503,4.3517
2025-08-27,BR001,Brussels Brewery,Brewery,Plastic Bottles,1040,515,164,351,525,154.5,41.2,50.8503,4.3517
2025-08-27,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1101,488,171,317,613,97.6,24.4,50.8503,4.3517
2025-08-27,BR001,Brussels Brewery,Brewery,Wooden Crates,894,808,727,81,86,80.8,202.0,50.8503,4.3517
2025-08-27,BR002,Leuven Brewery,Brewery,Glass Bottles,1187,855,723,132,332,427.5,128.25,50.8798,4.7005
2025-08-27,BR002,Leuven Brewery,Brewery,Aluminum Cans,724,630,308,322,94,504.0,75.6,50.8798,4.7005
2025-08-27,BR002,Leuven Brewery,Brewery,Plastic Bottles,1393,614,130,484,779,184.2,49.12,50.8798,4.7005
2025-08-27,BR002,Leuven Brewery,Brewery,Cardboard Cartons,641,352,39,313,289,70.4,17.6,50.8798,4.7005
2025-08-27,BR002,Leuven Brewery,Brewery,Wooden Crates,1401,1105,830,275,296,110.5,276.25,50.8798,4.7005
2025-08-27,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2006,1743,1497,246,263,871.5,261.45,51.2194,4.4025
2025-08-27,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1225,896,214,682,329,716.8,107.52,51.2194,4.4025
2025-08-27,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2226,1404,487,917,822,421.2,112.32,51.2194,4.4025
2025-08-27,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1005,446,125,321,559,89.2,22.3,51.2194,4.4025
2025-08-27,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,2066,1558,1103,455,508,155.8,389.5,51.2194,4.4025
2025-08-27,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1295,1269,912,357,26,634.5,190.35,51.05,3.7303
2025-08-27,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,2208,1584,652,932,624,1267.2,190.08,51.05,3.7303
2025-08-27,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1237,602,167,435,635,180.6,48.16,51.05,3.7303
2025-08-27,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1783,737,188,549,1046,147.4,36.85,51.05,3.7303
2025-08-27,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1573,1510,1179,331,63,151.0,377.5,51.05,3.7303
2025-08-28,BR001,Brussels Brewery,Brewery,Glass Bottles,1066,756,542,214,310,378.0,113.4,50.8503,4.3517
2025-08-28,BR001,Brussels Brewery,Brewery,Aluminum Cans,750,462,146,316,288,369.6,55.44,50.8503,4.3517
2025-08-28,BR001,Brussels Brewery,Brewery,Plastic Bottles,664,489,132,357,175,146.7,39.12,50.8503,4.3517
2025-08-28,BR001,Brussels Brewery,Brewery,Cardboard Cartons,671,189,54,135,482,37.8,9.45,50.8503,4.3517
2025-08-28,BR001,Brussels Brewery,Brewery,Wooden Crates,1222,1059,910,149,163,105.9,264.75,50.8503,4.3517
2025-08-28,BR002,Leuven Brewery,Brewery,Glass Bottles,432,360,313,47,72,180.0,54.0,50.8798,4.7005
